census_tract_number,Walkability,Total Population,% 0 Vehicle HH,% 1 Vehicle HH,% 2+ Vehicle HH,% Low Wage Workers,Population Density,Employment Density,Pedestrian Network Density,Transit Frequency,state_x,county_x,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,state_y,county_y,life_expectancy,obesity
26125166400,8.0,1548,0.046554935,0.180633147,0.772811918,0.216035635,5.257955688,0.516285055,16.36509166,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,82.6,24.2
26125166500,10.5,1537,0.0,0.185321101,0.814678899,0.168862275,4.402504825,2.890128411,13.79589381,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,82.3,24.7
26125166200,8.0,1298,0.012711864,0.245762712,0.741525424,0.2,3.77960859,3.01378651,11.86643383,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,81.1,27.2
26125166700,7.166666667,1107,0.03163017,0.126520681,0.841849148,0.207482993,1.726513031,5.326144536,7.93553262,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,81.3,26.0
26125166800,6.0,2103,0.179976162,0.150178784,0.669845054,0.24522293,3.820947246,0.470577906,10.31867274,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,79.2,27.1
26125166900,6.166666667,2076,0.025641026,0.246153846,0.728205128,0.189938398,3.25893653,0.797466164,9.175754503,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,80.3,24.8
26125167000,9.333333333,1647,0.065433855,0.519203414,0.415362731,0.197062424,2.55068282,3.146926223,9.947045686,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,80.3,23.6
26125160700,7.5,770,0.0,0.186234818,0.813765182,0.19273743,6.902025788,1.801697641,14.44022047,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Southfield,81.5,32.5
26125162500,8.666666667,510,0.092807425,0.784222738,0.122969838,0.250922509,6.792074779,9.908438501,15.46692734,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Southfield,72.8,38.3
26125166000,7.833333333,1209,0.057026477,0.264765784,0.678207739,0.205588822,2.515058441,8.225426862,5.777570059,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,80.3,25.2
26125161500,6.833333333,751,0.021505376,0.301075269,0.677419355,0.269005848,6.146727711,5.909370715,12.45738249,4.222023287,Michigan,Oakland County,0,0,0,0,MI,Southfield,76.5,33.6
26125161600,13.16666667,1293,0.015267176,0.673664122,0.311068702,0.197268589,3.470966353,30.58906542,9.855526434,3.416127295,Michigan,Oakland County,0,0,0,0,MI,Southfield,77.7,32.5
26125161700,4.666666667,1157,0.013953488,0.072093023,0.913953488,0.225806452,1.813851693,0.073682826,7.603851656,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Southfield,78.3,33.2
26125161800,9.0,1035,0.069892473,0.352150538,0.577956989,0.254117647,4.123003008,1.63725047,10.2159704,-99999.0,Michigan,Oakland County,0,1,0,0,MI,Southfield,75.1,37.4
26125160600,6.666666667,2091,0.041778976,0.266846361,0.691374663,0.205252918,8.48764948,1.396342143,14.42551437,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Southfield,79.0,31.6
26125161200,8.5,2082,0.0,0.234093637,0.765906363,0.238615665,7.267220135,2.202505238,16.57295822,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Southfield,78.5,34.1
26125161000,7.166666667,971,0.192579505,0.43639576,0.371024735,0.218181818,1.529992449,5.303763731,13.80682467,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Southfield,76.9,36.5
26125161100,7.833333333,1338,0.293447293,0.363247863,0.343304843,0.247818499,3.86881593,6.633082021,10.56944322,-99999.0,Michigan,Oakland County,0,1,0,1,MI,Southfield,75.0,31.6
26125160900,8.666666667,2082,0.0,0.546381244,0.453618756,0.209964413,12.304893,9.308456521,16.82995888,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Southfield,76.5,31.8
26125196700,7.666666667,2753,0.006,0.218,0.776,0.200483092,4.271555159,3.708324311,13.92544141,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,83.8,22.6
26125167300,6.0,844,0.022099448,0.375690608,0.602209945,0.25388601,3.181566113,1.500311982,6.768752206,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,72.6,29.3
26125168700,10.33333333,1663,0.073369565,0.279891304,0.64673913,0.173285199,5.562090516,1.779333827,13.67680504,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,80.9,24.1
26125168800,6.833333333,1494,0.00610998,0.15885947,0.83503055,0.206852792,4.918429548,0.036213337,18.01963769,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,84.3,24.0
26125162200,14.33333333,55,0.157894737,0.842105263,0.0,0.285714286,0.215727636,28.91927024,16.47162054,46.01352816,Michigan,Oakland County,0,1,0,0,MI,Southfield,82.0,35.1
26125162100,10.66666667,1360,0.179951691,0.632850242,0.187198068,0.257975035,9.53081341,11.42296019,8.9962838,46.3309659,Michigan,Oakland County,0,1,0,1,MI,Southfield,72.8,40.1
26161405100,11.33333333,1292,0.0,0.514802632,0.485197368,0.25974026,7.385457246,0.320112698,12.86237053,12.72470138,Michigan,Washtenaw County,1,1,1,0,MI,Ann Arbor,79.6,33.5
26161403800,10.0,864,0.049132948,0.378612717,0.572254335,0.237837838,3.084060678,0.032125632,8.754546288,4.449151311,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,82.1,29.6
26161405500,12.16666667,1399,0.074074074,0.47008547,0.455840456,0.221935484,4.828090371,3.551182982,5.122646744,9.085530952,Michigan,Washtenaw County,0,1,0,0,MI,Ann Arbor,77.2,31.7
26125196800,8.333333333,1421,0.116883117,0.228200371,0.654916512,0.138121547,4.752777111,7.013774526,10.50607434,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,83.8,20.1
26125168100,6.666666667,2349,0.013414634,0.182926829,0.803658537,0.208722741,3.62972269,0.350765028,9.815381425,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,80.3,23.5
26161404300,11.33333333,601,0.030075188,0.402255639,0.567669173,0.175496689,5.314366507,0.875411455,11.96802445,20.8385524,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,87.9,26.1
26161402500,12.5,1557,0.109026964,0.577960141,0.313012896,0.184834123,6.804305041,3.688396567,10.27782142,49.96990934,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,79.2,22.3
26125162400,5.5,1095,0.021201413,0.445229682,0.533568905,0.234309623,6.45504914,0.212220794,6.169027783,5.926068456,Michigan,Oakland County,0,1,0,0,MI,Southfield,77.2,35.9
26125166100,10.33333333,2516,0.062985332,0.471095772,0.465918896,0.220640569,8.591368989,7.563546228,20.9801898,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,84.1,26.4
26125194100,4.833333333,2404,0.025641026,0.177156177,0.797202797,0.189141856,4.805620545,0.063968327,11.21224759,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,80.4,23.3
26125194200,9.333333333,753,0.0,0.273291925,0.726708075,0.178173719,2.343557763,5.848001377,8.310615336,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,84.8,22.9
26125192400,5.5,652,0.0,0.249070632,0.750929368,0.157181572,4.226288057,0.071302406,7.721046505,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,81.8,24.0
26125192500,6.833333333,1678,0.0,0.12567325,0.87432675,0.184041184,4.996867539,0.166760776,12.48612551,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,81.3,23.5
26125192700,5.166666667,1550,0.0,0.114967462,0.885032538,0.192488263,6.246062147,0.09671322,13.6688178,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,79.2,23.1
26125193100,5.666666667,1777,0.057366362,0.294654498,0.64797914,0.175675676,4.960031339,0.346113611,12.04911849,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,82.1,22.9
29510118600,11.5,2349,0.153645833,0.483072917,0.36328125,0.228989038,4.310122349,27.35065293,13.74576409,49.95043119,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,78.7,30.4
29510126900,11.5,416,0.154639175,0.654639175,0.190721649,0.370731707,9.409815639,0.113098746,16.38589504,33.73056991,Missouri,St. Louis city,1,1,1,1,MO,St. Louis,71.0,46.5
29510116500,13.16666667,705,0.101851852,0.469135802,0.429012346,0.270491803,24.47685726,1.701228377,20.63126494,266.6415089,Missouri,St. Louis city,0,1,0,0,MO,St. Louis,73.7,33.0
29510125600,17.66666667,2466,0.094017094,0.780626781,0.125356125,0.216194969,13.32099764,122.346827,13.7930284,240.8316973,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,73.2,29.4
29183311124,8.5,3384,0.012437811,0.267827529,0.71973466,0.233274127,1.852064127,0.577949089,3.817940792,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,85.7,28.1
29183311735,9.666666667,3946,0.012003001,0.189797449,0.79819955,0.218297872,6.700793191,1.901897712,13.68252099,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,81.7,29.4
29183311801,6.666666667,5564,0.009336609,0.146437346,0.844226044,0.220165289,1.455465637,0.111174137,5.879797707,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,82.8,30.1
29510112300,13.33333333,737,0.403755869,0.389671362,0.20657277,0.43977591,7.599045098,1.763143435,18.07774474,61.56403581,Missouri,St. Louis city,0,1,0,0,MO,St. Louis,72.0,47.8
29510127100,14.66666667,328,0.672619048,0.172619048,0.154761905,0.458823529,2.108309923,3.252453722,22.63947071,51.8853437,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,71.6,50.2
29510107400,9.166666667,466,0.438095238,0.352380952,0.20952381,0.406060606,5.599151236,0.24030692,9.215433015,9.893303408,Missouri,St. Louis city,1,1,1,1,MO,St. Louis,68.3,46.7
29510112100,13.16666667,2422,0.151108126,0.584284755,0.264607119,0.209106239,13.52540677,1.787006674,9.290509939,77.4488672,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,78.8,25.9
29510119101,12.66666667,707,0.251984127,0.529761905,0.218253968,0.298387097,28.70547787,10.39406271,12.60511359,259.8515678,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,74.5,30.9
29183311602,7.333333333,3244,0.043771044,0.204545455,0.751683502,0.203974284,3.344482847,1.736161872,10.03699834,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,79.8,30.3
29183311154,8.333333333,2432,0.009497965,0.137042062,0.853459973,0.199159664,7.732241496,0.495982596,13.46313313,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,78.0,27.8
29183311722,8.666666667,3033,0.0,0.083820663,0.916179337,0.222289157,5.60826988,0.42713826,12.16587,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,80.6,31.7
29510108100,14.5,858,0.342507645,0.458715596,0.198776758,0.390625,16.93064061,0.848505299,24.56553646,33.69364687,Missouri,St. Louis city,0,1,0,0,MO,St. Louis,69.1,45.4
29510108200,11.83333333,1308,0.346268657,0.435820896,0.217910448,0.336717428,15.2780564,3.025242056,10.33732051,29.90200642,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,67.1,45.4
29510108300,14.0,637,0.358361775,0.327645051,0.313993174,0.428571429,9.060147002,1.080959454,12.59853015,175.9316048,Missouri,St. Louis city,0,1,0,0,MO,St. Louis,67.2,43.9
29510109600,14.16666667,555,0.129277567,0.338403042,0.532319392,0.369230769,1.034807686,1.56246638,11.08557067,31.0255855,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,73.9,44.8
29510114200,13.16666667,523,0.0,0.310861423,0.689138577,0.152941176,9.882830821,0.151171408,26.44997023,47.52485467,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,75.5,27.2
29510114300,12.16666667,834,0.142553191,0.408510638,0.44893617,0.201506591,15.46411689,1.427742207,9.129027928,94.93558571,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,79.1,26.8
29510115100,14.33333333,827,0.269624573,0.317406143,0.412969283,0.281818182,22.28763792,0.619849664,7.34800033,206.9758878,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,72.4,34.0
29510125700,19.83333333,597,0.502183406,0.358078603,0.139737991,0.533333333,8.76712361,5.580413688,23.33875671,83.75546083,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,72.0,50.9
29183311907,9.0,1850,0.15033557,0.52885906,0.320805369,0.209543568,9.344822399,1.252711327,11.81899868,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,80.9,30.7
29183311151,7.833333333,1068,0.0,0.269639066,0.730360934,0.203208556,3.686764481,0.541968187,15.8301274,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,79.8,26.9
29510115600,14.5,412,0.282722513,0.104712042,0.612565445,0.418972332,8.935328093,0.216876895,23.76209122,69.40060655,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,67.0,40.3
29510115700,15.83333333,462,0.509433962,0.235849057,0.254716981,0.317460317,5.584394157,1.462579422,15.69111108,34.34689658,Missouri,St. Louis city,0,1,0,0,MO,St. Louis,70.3,42.1
29510116100,11.83333333,1001,0.125760649,0.395537525,0.478701826,0.2578125,20.18541874,0.080661014,12.43209896,51.62304892,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,76.3,32.2
29183312095,6.5,950,0.118055556,0.53125,0.350694444,0.244897959,1.462995032,2.494791528,6.667503915,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,81.1,28.4
29510111200,12.16666667,206,0.466666667,0.093333333,0.44,0.32967033,2.297923551,0.323494092,8.363580326,38.0518292,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,66.3,47.1
29510110300,13.0,675,0.239864865,0.662162162,0.097972973,0.423423423,10.03647478,0.312245882,11.37605767,57.0963902,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,67.2,47.8
29510110400,14.0,731,0.365448505,0.49833887,0.136212625,0.422680412,6.814952958,2.89006213,19.4997013,55.66818863,Missouri,St. Louis city,0,1,0,0,MO,St. Louis,67.5,44.5
29510111100,13.16666667,1401,0.44966443,0.275167785,0.275167785,0.419525066,10.22150758,2.06472994,19.58438501,60.66279079,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,71.6,45.7
29510116200,15.33333333,853,0.077348066,0.29558011,0.627071823,0.208791209,24.26823311,2.219135032,34.49333534,23.24911026,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,75.0,27.9
29510116301,16.66666667,822,0.097826087,0.461956522,0.440217391,0.188539741,16.18297452,9.863345785,22.06219752,147.0406327,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,80.5,29.3
29510116302,17.83333333,992,0.144,0.59,0.266,0.31779661,16.26319222,4.967487141,18.54016098,146.8933491,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,70.0,39.4
29510116400,15.5,970,0.349206349,0.465608466,0.185185185,0.404558405,21.53012608,1.242976351,22.82440136,141.8269914,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,74.5,42.3
29510111400,13.5,527,0.315436242,0.597315436,0.087248322,0.428571429,3.591214567,1.519622103,17.72199579,55.25700443,Missouri,St. Louis city,0,1,0,0,MO,St. Louis,65.4,46.6
29510117200,13.33333333,766,0.130136986,0.287671233,0.582191781,0.21656051,22.03522505,1.84106319,15.60523101,18.4106319,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,78.3,31.3
29510127300,12.66666667,660,0.0,0.595238095,0.404761905,0.217008798,13.16747799,1.735713008,10.05682942,76.61078102,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,73.1,36.1
29510117400,11.33333333,906,0.0,0.469907407,0.530092593,0.189320388,9.061107313,0.350042777,8.497814606,38.40469325,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,75.1,31.8
29510118100,7.666666667,425,0.313364055,0.359447005,0.32718894,0.247588424,1.984792181,9.989342296,11.67137467,6.964052002,Missouri,St. Louis city,1,1,1,1,MO,St. Louis,69.4,38.4
29510120200,15.83333333,1372,0.393374741,0.459627329,0.14699793,0.378378378,9.615514001,1.506804308,26.75086474,52.16546749,Missouri,St. Louis city,0,1,0,0,MO,St. Louis,69.7,45.6
29510110500,16.0,616,0.562043796,0.197080292,0.240875912,0.389728097,4.696166777,0.891966742,14.15010267,43.91220845,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,60.7,47.8
29510109700,14.83333333,582,0.476683938,0.378238342,0.14507772,0.362831858,7.303142037,0.715256179,20.92227375,85.6901999,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,65.5,50.8
29510119300,17.5,1197,0.242937853,0.641242938,0.115819209,0.308196721,18.27220084,5.174833821,32.7168482,84.64133958,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,73.9,25.7
29510123200,17.0,708,0.188481675,0.486910995,0.32460733,0.2625,16.63096568,7.963131874,30.44784279,119.961535,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,75.7,31.0
29510114101,14.66666667,1005,0.175986842,0.59375,0.230263158,0.239600666,12.42501414,1.755574138,19.20367963,50.08578836,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,76.3,30.5
29510105198,11.33333333,593,0.162037037,0.37037037,0.467592593,0.260135135,17.9726806,1.030474098,5.142756754,575.5137223,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,82.0,23.6
29510105300,11.33333333,787,0.488843813,0.440162272,0.070993915,0.364672365,10.52317425,1.283640061,8.307236297,37.77308337,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,75.1,42.7
29510112400,13.83333333,1344,0.127502634,0.688092729,0.184404636,0.185446009,17.19472424,222.533507,19.53864145,311.1194088,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,77.0,23.0
29510127500,18.5,789,0.551020408,0.317460317,0.131519274,0.374179431,3.819490769,7.198457255,18.95442866,22.94478412,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,73.9,37.9
29510127000,11.16666667,882,0.44966443,0.55033557,0.0,0.381355932,0.595610895,1.493079012,11.89027178,11.01213365,Missouri,St. Louis city,0,0,0,1,MO,St. Louis,74.5,38.7
29510127400,17.5,2416,0.085895118,0.572332731,0.341772152,0.286674132,13.53157388,7.017823704,16.76377658,18.73898769,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,75.6,41.2
29510113500,11.33333333,706,0.049275362,0.4,0.550724638,0.220689655,12.28968508,0.800744354,13.23154162,22.28158202,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,79.5,28.0
29510114102,18.16666667,1197,0.079315708,0.384136858,0.536547434,0.211191336,13.98297699,7.079101134,20.32811829,59.81022741,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,79.4,25.6
29510124600,14.16666667,1189,0.398617512,0.426267281,0.175115207,0.398678414,17.30303058,1.61533759,18.94149509,86.8964308,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,72.1,44.4
29510115400,11.0,773,0.037735849,0.218867925,0.743396226,0.259868421,19.91195844,0.283352578,16.53114,-99999.0,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,72.8,37.0
29510119200,13.33333333,1242,0.320359281,0.386227545,0.293413174,0.260869565,11.13440699,0.708227176,17.97537954,34.42521969,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,77.3,33.8
29510121100,18.66666667,1826,0.416988417,0.524131274,0.058880309,0.345386534,6.815573129,7.211219762,20.71575152,32.23269629,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,73.0,42.5
29510119102,15.33333333,896,0.032338308,0.592039801,0.375621891,0.176151762,17.12539352,10.11086292,14.12197591,61.16211972,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,75.1,26.3
29510104200,11.83333333,506,0.103703704,0.544444444,0.351851852,0.209150327,11.20080705,0.332039735,12.39544028,42.50108602,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,73.7,24.9
29510124100,15.5,538,0.248648649,0.497297297,0.254054054,0.397260274,17.83086967,1.657144021,23.24889645,120.2688845,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,67.8,43.0
29510107200,13.66666667,323,0.331288344,0.496932515,0.171779141,0.426229508,5.395198274,1.135831215,3.430036348,46.26243304,Missouri,St. Louis city,1,1,1,1,MO,St. Louis,72.0,48.5
29510107300,14.16666667,1118,0.312206573,0.422535211,0.265258216,0.445273632,17.47755284,0.87544093,18.012491,70.03527436,Missouri,St. Louis city,1,1,1,1,MO,St. Louis,69.0,47.3
29510107500,15.5,419,0.15060241,0.373493976,0.475903614,0.428571429,7.576177616,0.759425919,14.49965852,119.5408722,Missouri,St. Louis city,1,1,1,1,MO,St. Louis,65.8,46.3
29510101200,7.166666667,997,0.0,0.377088305,0.622911695,0.179752066,16.13043879,0.776590834,19.31365323,-99999.0,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,80.6,26.6
29510101300,12.33333333,621,0.179566563,0.427244582,0.393188854,0.228675136,9.401535166,0.378483702,15.25345222,48.4459139,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,78.9,27.1
29510103100,12.66666667,1258,0.036199095,0.464555053,0.499245852,0.200668896,12.7156557,0.980459939,18.12135108,64.69014245,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,77.1,27.3
29510124200,16.16666667,924,0.445,0.285,0.27,0.318734793,16.29201894,3.314826364,20.39359954,127.8535581,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,73.1,40.2
29510115200,16.33333333,1143,0.399656947,0.36535163,0.234991424,0.3125,11.93443991,5.168458227,21.764358,53.45960833,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,76.0,37.9
29510110100,11.33333333,1171,0.252083333,0.604166667,0.14375,0.385113269,16.51319103,0.52176607,10.77366927,51.17255988,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,68.6,45.6
29510110200,11.33333333,816,0.422053232,0.429657795,0.148288973,0.446327684,28.46864838,0.558208792,17.10347546,133.9701296,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,68.0,46.4
29510121200,14.83333333,698,0.240549828,0.687285223,0.072164948,0.340625,10.35750916,6.914898669,17.55464848,102.0445804,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,72.0,49.3
29510123100,16.5,594,0.551122195,0.199501247,0.249376559,0.358361775,10.26418172,3.386834373,23.77913336,41.37831377,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,76.3,36.0
29510123300,16.16666667,541,0.119205298,0.40397351,0.476821192,0.217765043,10.98494109,3.59396409,28.19066963,101.9903334,Missouri,St. Louis city,0,1,0,0,MO,St. Louis,76.2,30.5
29183311152,7.333333333,4675,0.013017751,0.273964497,0.713017751,0.217649387,4.228935748,0.292181015,9.697422207,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,82.2,28.1
29510112200,13.33333333,396,0.046875,0.46875,0.484375,0.368181818,9.432215722,1.286211235,12.07907823,126.9823951,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,72.7,44.2
29183311732,10.16666667,1878,0.0,0.125184094,0.874815906,0.221339387,5.223550755,1.732839255,14.17917688,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,80.0,30.5
29510127200,15.5,1051,0.149473684,0.471578947,0.378947368,0.19760479,7.987644156,9.272051256,14.25682129,8.122387385,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,78.6,29.3
29510124300,12.66666667,601,0.141975309,0.447530864,0.410493827,0.26625387,14.81544662,1.848849412,20.58195368,200.1091291,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,75.7,30.6
29183311721,7.333333333,1838,0.014869888,0.146840149,0.838289963,0.219850587,8.780963692,0.348754271,16.1236064,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,78.7,30.9
29183311734,7.5,2426,0.055248619,0.198895028,0.745856354,0.214814815,6.674480726,0.255864265,14.51222667,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,75.5,30.1
29183311736,9.166666667,4582,0.013004791,0.123887748,0.863107461,0.209273697,6.372937333,0.919360885,12.90656951,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,83.6,27.9
29183312205,6.166666667,11562,0.007248322,0.243758389,0.748993289,0.178724928,3.02451756,0.17526611,7.329824502,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,79.8,30.1
29183311601,9.666666667,5772,0.016911437,0.386737873,0.59635069,0.207904884,4.861457707,1.019120552,10.02116062,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,75.3,30.4
29183311712,9.333333333,3002,0.050643087,0.343247588,0.606109325,0.211949686,3.971144253,2.285855186,12.35558772,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,80.2,29.2
29183311733,7.833333333,2407,0.013528749,0.266065389,0.720405862,0.208975218,4.339916894,1.309006924,10.05791162,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,78.3,30.3
29183311802,7.5,3878,0.026192075,0.220282069,0.753525856,0.224695284,2.159296311,1.394243931,7.887272585,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,82.0,29.7
29183311153,8.833333333,7101,0.049142857,0.249142857,0.701714286,0.198639015,4.516241383,2.998107573,10.7697756,-99999.0,Missouri,St. Charles County,0,0,0,0,MO,O'Fallon,85.7,26.9
29510101100,11.5,1080,0.086956522,0.438735178,0.4743083,0.225505443,11.33997919,0.13649975,20.00235242,69.41747233,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,77.8,28.9
29510101400,16.0,1071,0.172344689,0.380761523,0.446893788,0.292433538,12.98714439,1.806801601,19.8089434,69.84682698,Missouri,St. Louis city,0,1,0,0,MO,St. Louis,73.0,35.4
29510105200,15.83333333,1324,0.195402299,0.463601533,0.340996169,0.27014218,11.6606778,14.49658282,12.60339002,165.2183772,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,74.0,29.6
29510101800,16.5,1140,0.232815965,0.476718404,0.290465632,0.35207824,12.52614447,4.076490875,21.10123421,35.16110728,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,71.3,35.0
29510101500,17.5,971,0.242937853,0.435028249,0.322033898,0.31002331,9.785250534,4.766656542,27.52273876,34.40472209,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,69.5,39.3
29510103700,18.33333333,1129,0.077477477,0.354954955,0.567567568,0.196454948,10.60624444,3.616832692,19.80712981,22.06549773,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,76.5,27.0
29510105400,13.0,1370,0.229268293,0.562601626,0.208130081,0.379591837,13.48797842,0.551333425,14.20739892,58.89233087,Missouri,St. Louis city,1,1,1,1,MO,St. Louis,79.6,41.5
29510106500,11.5,1117,0.293209877,0.453703704,0.25308642,0.396551724,10.90441724,2.011020547,11.68847319,22.92953913,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,68.2,44.8
29510106600,13.33333333,659,0.397435897,0.38034188,0.222222222,0.397196262,8.732728677,1.868459398,15.21579532,53.67027782,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,68.1,46.5
29510106700,15.33333333,1046,0.365155131,0.472553699,0.162291169,0.34375,12.6914809,1.456001633,14.03853662,87.98132863,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,70.8,48.1
29510102100,12.66666667,981,0.038054968,0.509513742,0.45243129,0.253996448,17.04792512,1.477139282,6.530472145,114.8901555,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,79.5,28.7
